"Freq"	"Normalized_Count"	"Log_Count"
"ENSMUSG00000022584.14"	3	1644.0908443207	10.683951538551
"ENSMUSG00000022607.18"	1	136.484640702196	7.10312664462673
"ENSMUSG00000022710.17"	1	4658.51885707092	12.1859652742294
"ENSMUSG00000022781.8"	1	6465.76375464483	12.6588281911314
"ENSMUSG00000023764.18"	2	509.856416416249	8.99677404760615
"ENSMUSG00000023795.16"	7	65.8891368907152	6.06370002434243
"ENSMUSG00000023927.15"	1	11011.3298056174	13.4268321021694
"ENSMUSG00000024014.8"	1	1460.54253441085	10.5132761003204
"ENSMUSG00000024063.13"	1	7829.82576717999	12.9349487336088
"ENSMUSG00000024073.16"	2	6980.32653798184	12.7692854769616
"ENSMUSG00000024274.10"	1	69.8111093246863	6.14590381268612
"ENSMUSG00000024308.15"	2	4921.29101014699	12.2651142383714
