"Freq"	"Normalized_Count"	"Log_Count"
"ENSMUSG00000113061.1"	1	294.724640897955	8.20811064906046
"ENSMUSG00000113113.1"	1	48.038818119931	5.61585230407386
"ENSMUSG00000113136.1"	3	7.79007861404287	3.13587606816534
"ENSMUSG00000113198.1"	2	145.414800795467	7.19391759008326
"ENSMUSG00000113389.1"	1	101.271021982557	6.67625361184398
"ENSMUSG00000114003.1"	4	780.306207839961	9.60974426689125
"ENSMUSG00000115193.1"	4	33.7570073275191	5.1192319624362
"ENSMUSG00000115247.1"	1	31.1603144561715	5.00720960781407
"ENSMUSG00000115312.1"	1	20.773542970781	4.44450427551821
"ENSMUSG00000115503.1"	1	40.2487395058882	5.36627812851517
"ENSMUSG00000116590.1"	1	6.49173217836906	2.90529932565609
"ENSMUSG00000116694.1"	1	42.8454323772358	5.45435465181186
"ENSMUSG00000116972.1"	1	35.0553537631929	5.1721415921935
"ENSMUSG00000117428.1"	3	110.359447032274	6.79908014222903
"ENSMUSG00000117458.1"	1	51.9338574269525	5.72611888560602
"ENSMUSG00000117468.1"	2	54.5305502983001	5.7952097877501
"ENSMUSG00000117822.1"	11	281.741176541217	8.14333819273835
"ENSMUSG00000117875.1"	4	331.078341096822	8.3753798198385
"ENSMUSG00000118164.1"	2	92.1825969328406	6.54198863278086
