"Freq"	"Normalized_Count"	"Log_Count"
"ENSMUSG00000022142.8"	1	705.350267803618	9.46423996011269
"ENSMUSG00000022205.15"	1	2610.26938031486	11.3505355793859
"ENSMUSG00000022283.15"	3	37802.0404598591	15.2062146531481
"ENSMUSG00000022401.12"	1	310.543473610183	8.28328968459902
"ENSMUSG00000022450.6"	1	1616.15155320909	10.6592391736268
"ENSMUSG00000022607.18"	1	110.773129306072	6.80442959015371
"ENSMUSG00000022710.17"	2	5482.79651120906	12.4209593222788
"ENSMUSG00000022781.8"	1	7046.87522585547	12.7829726679679
"ENSMUSG00000023764.18"	3	540.610742168947	9.08111254301588
"ENSMUSG00000023795.16"	8	75.7423106366301	6.26195029863211
"ENSMUSG00000024014.8"	1	1878.40930378843	10.8760635803932
"ENSMUSG00000024308.15"	2	5206.33707738536	12.3463300818517
"ENSMUSG00000024350.6"	1	383.44544759794	8.58663508558587
"ENSMUSG00000024576.14"	1	6256.31485858565	12.6113279847504
"ENSMUSG00000024588.9"	1	363.563091055824	8.51002469781631
"ENSMUSG00000024646.14"	1	1356.73413927864	10.4069852948086
"ENSMUSG00000024661.7"	1	6494.90313709103	12.6653144047652
"ENSMUSG00000024759.14"	3	2116.99758229381	11.0484852271487
"ENSMUSG00000024787.14"	1	323.798377971594	8.34340061756203
"ENSMUSG00000024935.11"	2	NA	NA
"ENSMUSG00000024942.17"	1	2827.08174451222	11.4656081059049
"ENSMUSG00000025026.15"	3	9105.1725174059	13.1526290762889
"ENSMUSG00000025034.9"	1	1784.6781943756	10.8022563935591
"ENSMUSG00000025036.7"	3	352.20174446033	8.4643486582369
"ENSMUSG00000025132.13"	1	7405.70442249651	12.854616049742
"ENSMUSG00000025217.15"	1	251.843182866795	7.98209907096149
"ENSMUSG00000025239.3"	1	2569.55788834768	11.3278657862628
"ENSMUSG00000025262.8"	2	221.546258612143	7.7979614365677
"ENSMUSG00000025266.11"	7	1215.66408571791	10.2487151875013
"ENSMUSG00000025357.8"	1	16748.5184395248	14.0318319972156
"ENSMUSG00000025366.8"	1	7789.14987009445	12.9274353683742
"ENSMUSG00000025451.15"	1	1124.77331295396	10.1367006385442
"ENSMUSG00000025586.17"	1	NA	NA
"ENSMUSG00000025909.16"	2	NA	NA
"ENSMUSG00000025937.6"	2	293.501453716942	8.20213094527374
"ENSMUSG00000025979.13"	1	827.484743705184	9.69433132067525
"ENSMUSG00000026034.17"	1	5702.44921205529	12.4776189506298
"ENSMUSG00000026234.12"	5	17794.7091051933	14.1192418005772
"ENSMUSG00000026374.14"	1	1929.53536346815	10.9147852664129
"ENSMUSG00000026395.16"	3	37854.1132984218	15.2082005656794
"ENSMUSG00000026926.14"	3	821.804070407436	9.68440512066005
"ENSMUSG00000027104.18"	2	1027.2550880093	10.0059824952581
"ENSMUSG00000027109.16"	1	4370.33132373356	12.0938570155635
"ENSMUSG00000027242.14"	6	349.361407811456	8.45270006110278
"ENSMUSG00000027411.17"	1	1684.31963278206	10.7188065193323
"ENSMUSG00000027427.13"	2	729.966518760522	9.51366151616532
"ENSMUSG00000027596.10"	1	NA	NA
"ENSMUSG00000027620.16"	1	11083.9403827879	13.4363133906489
"ENSMUSG00000027852.14"	2	2480.56067334964	11.2770320131519
"ENSMUSG00000027901.12"	1	5914.52768183785	12.5302911514546
"ENSMUSG00000027939.11"	1	38.8179342012729	5.31534646926349
"ENSMUSG00000028028.11"	1	14.2016832443681	3.92615917341489
"ENSMUSG00000028080.16"	1	1331.17110943877	10.379563684552
"ENSMUSG00000028149.12"	1	2725.77640403573	11.4129806886137
"ENSMUSG00000028552.13"	1	2430.38139255287	11.2475605005244
"ENSMUSG00000028581.17"	2	21609.2812246306	14.3994302263299
"ENSMUSG00000028796.17"	1	1723.13756698333	10.7516591746846
"ENSMUSG00000028798.16"	1	3008.86329004013	11.5554822449825
"ENSMUSG00000028974.13"	2	694.935700091081	9.4428102064162
"ENSMUSG00000029076.14"	1	4322.04560070271	12.0778323389298
"ENSMUSG00000029447.11"	2	4079.67020666549	11.9945904036301
"ENSMUSG00000029580.14"	2	58408.6828474373	15.8339199308128
"ENSMUSG00000029622.16"	2	7006.16373388828	12.7746148922264
"ENSMUSG00000029635.15"	10	517.888048977958	9.01927949790271
"ENSMUSG00000029836.15"	1	930.683641947592	9.8636963531602
"ENSMUSG00000029860.16"	1	3330.76811024581	11.7020722778505
"ENSMUSG00000029910.14"	3	227.22693190989	7.83432523661708
"ENSMUSG00000030002.15"	1	4608.91960223894	12.1705258746957
"ENSMUSG00000030452.16"	2	334.21294568413	8.38893405573816
"ENSMUSG00000030655.15"	1	12499.3748128099	13.6096837330348
"ENSMUSG00000030815.11"	1	621.086947220367	9.2809724253672
"ENSMUSG00000030849.18"	7	NA	NA
"ENSMUSG00000031029.6"	3	9091.91761304448	13.150527565935
"ENSMUSG00000031242.7"	1	612.565937273746	9.26107458218156
"ENSMUSG00000032046.15"	1	556.705983179231	9.12336093835181
"ENSMUSG00000032202.11"	1	1745.86026017432	10.7705484893582
"ENSMUSG00000032329.4"	1	1541.35602145542	10.5909201051051
"ENSMUSG00000032402.12"	1	1097.31672534818	10.1010784339036
"ENSMUSG00000032688.9"	1	4435.65906665765	12.1152579787397
"ENSMUSG00000033618.7"	1	21.7759143080312	4.50943706510288
"ENSMUSG00000033685.13"	1	6846.1581026684	12.7412896096819
"ENSMUSG00000034116.17"	2	3780.4880796508	11.8847383557929
"ENSMUSG00000034210.14"	1	764.050558547006	9.57941128157327
"ENSMUSG00000034211.14"	2	799.081377216448	9.64400293544452
"ENSMUSG00000034254.17"	2	1009.2662892331	9.98051989795663
"ENSMUSG00000034310.8"	1	NA	NA
"ENSMUSG00000034377.10"	1	670.319449134176	9.39085562983914
"ENSMUSG00000034636.9"	1	2591.33380265571	11.3400357839146
"ENSMUSG00000035202.8"	3	7675.5364041395	12.906239809191
"ENSMUSG00000035868.9"	1	239.535057388343	7.9101033683205
"ENSMUSG00000035891.16"	1	685.467911261502	9.42304847337232
"ENSMUSG00000036019.8"	4	6.62745218070513	2.93120123004801
"ENSMUSG00000036305.7"	1	387.232563129771	8.60077731940695
"ENSMUSG00000036529.17"	1	4350.44896719144	12.0872801614175
"ENSMUSG00000037857.16"	2	2641.51308345247	11.367694899273
"ENSMUSG00000037965.14"	1	2407.65869936188	11.2340142666063
"ENSMUSG00000037999.13"	1	1905.8658913942	10.8969876681009
"ENSMUSG00000038374.10"	3	1084.06182098677	10.0835615266777
"ENSMUSG00000038518.15"	3	1411.64731449019	10.4641856079793
"ENSMUSG00000038766.16"	1	4265.23886772523	12.0587490294392
"ENSMUSG00000039001.12"	1	16491.9413622432	14.0095610924732
"ENSMUSG00000039115.13"	2	14.2016832443681	3.92615917341489
"ENSMUSG00000039145.16"	7	1229.86576896228	10.2654577231608
"ENSMUSG00000039202.12"	4	2638.6727468036	11.3661433673412
"ENSMUSG00000039637.15"	1	1353.89380262976	10.4039640613899
"ENSMUSG00000039852.17"	1	2073.44575367775	11.0185102161916
"ENSMUSG00000040123.17"	1	1420.16832443681	10.472861723443
"ENSMUSG00000040225.15"	1	7089.48027558858	12.7916676367733
"ENSMUSG00000040236.4"	1	480.016893659643	8.90994375314841
"ENSMUSG00000040407.18"	1	2009.06478963661	10.9730262886439
"ENSMUSG00000040420.15"	1	NA	NA
"ENSMUSG00000040430.18"	1	3275.85493503425	11.6780960914643
"ENSMUSG00000040455.17"	7	744.168202004891	9.54142230234114
"ENSMUSG00000040479.11"	1	6495.84991597399	12.6655246624675
"ENSMUSG00000040699.13"	2	12688.7305894015	13.6313738197718
"ENSMUSG00000040940.18"	1	19302.9278657452	14.2366068092125
"ENSMUSG00000040990.17"	2	10594.4557002986	13.3711580175118
"ENSMUSG00000041014.17"	1	NA	NA
"ENSMUSG00000041079.12"	1	233.854384090595	7.87562271480209
"ENSMUSG00000041297.8"	1	3049.57478200732	11.5748653821
"ENSMUSG00000041890.17"	1	2881.99491972378	11.4933525792487
"ENSMUSG00000042138.8"	1	450.666748287949	8.81911489623139
"ENSMUSG00000042333.16"	1	620.140168337409	9.27877505781267
"ENSMUSG00000042349.13"	1	4261.4517521934	12.0574677886487
"ENSMUSG00000042351.9"	1	11773.1954095812	13.5233408560952
"ENSMUSG00000042613.9"	4	2748.49909722671	11.4249530975652
"ENSMUSG00000043192.4"	9	124.028033667482	6.96610780065052
"ENSMUSG00000043483.4"	1	393.860015310477	8.62519747341522
"ENSMUSG00000043618.9"	1	19.8823565421154	4.38421262191905
"ENSMUSG00000044034.11"	1	10.4145677125366	3.51280431837561
"ENSMUSG00000044066.14"	1	1386.08428465033	10.4378397387639
"ENSMUSG00000044609.6"	2	124.97481255044	6.97699149936477
"ENSMUSG00000044783.16"	67	1802.6669931518	10.8167172864062
"ENSMUSG00000044950.7"	3	786.773251737995	9.6216366219081
"ENSMUSG00000045392.8"	2	NA	NA
"ENSMUSG00000045690.8"	1	194.089671006365	7.60799358646913
"ENSMUSG00000045694.4"	1	15.148462127326	4.01332487361937
"ENSMUSG00000045699.4"	1	13.2549043614103	3.83338645490809
"ENSMUSG00000046062.5"	1	3012.65040557196	11.5572963534226
"ENSMUSG00000046079.16"	1	377.764774300193	8.56515835398779
"ENSMUSG00000046169.10"	1	482.857230308517	8.91843761018635
"ENSMUSG00000046185.10"	1	616.353052805577	9.26995196579575
"ENSMUSG00000046556.7"	1	526.409058924579	9.04277854132101
"ENSMUSG00000046687.6"	1	38.8179342012729	5.31534646926349
"ENSMUSG00000046836.13"	2	954.353114021539	9.89989026500506
"ENSMUSG00000046993.6"	3	63.4341851581777	6.00975439926731
"ENSMUSG00000047454.12"	5	358.829196641035	8.49116844179018
"ENSMUSG00000047676.6"	3	454.453863819781	8.83116111030153
"ENSMUSG00000047866.18"	1	1915.33368022378	10.9041330758458
"ENSMUSG00000047965.9"	1	142.016832443681	7.16004114554696
"ENSMUSG00000048039.8"	1	1599.10953331585	10.6439549508765
"ENSMUSG00000048118.17"	1	3433.02022960526	11.7456828228563
"ENSMUSG00000048379.9"	1	1286.67250193975	10.3305499993056
"ENSMUSG00000049658.13"	1	1887.87709261801	10.8833131146894
"ENSMUSG00000050377.8"	3	NA	NA
"ENSMUSG00000051118.9"	1	NA	NA
"ENSMUSG00000051255.6"	1	82.3697628173352	6.38145232576003
"ENSMUSG00000051285.17"	1	1370.935822523	10.4219972802447
"ENSMUSG00000051495.7"	1	1534.72856927472	10.5847075356398
"ENSMUSG00000052298.12"	1	6172.05153800239	12.5917681209461
"ENSMUSG00000052372.10"	1	NA	NA
"ENSMUSG00000052428.10"	1	796.241040567574	9.63887216926843
"ENSMUSG00000052949.14"	2	71.9551951047986	6.18893881031727
"ENSMUSG00000053038.8"	3	176.100872230165	7.4684275072233
"ENSMUSG00000053044.8"	5	24738.3854328063	14.5945220413813
"ENSMUSG00000053173.12"	2	151.48462127326	7.25251993781692
"ENSMUSG00000053838.14"	1	1012.10662588197	9.98457030533214
"ENSMUSG00000054027.8"	2	321.904820205678	8.33496516691405
"ENSMUSG00000054404.13"	8	1263.00302986581	10.3037842063789
"ENSMUSG00000055069.3"	3	4.73389441478938	2.51951533871477
"ENSMUSG00000056050.13"	1	2561.98365728401	11.32360856406
"ENSMUSG00000057143.15"	3	2067.76508038	11.0145541132273
"ENSMUSG00000057236.10"	4	4410.09603681779	12.1069214552787
"ENSMUSG00000057657.4"	2	40.7114919671887	5.38237301141008
"ENSMUSG00000057982.8"	1	645.703198177272	9.33695993481813
"ENSMUSG00000058064.6"	1	79.5294261684616	6.33144414805272
"ENSMUSG00000058793.14"	4	3790.90264736334	11.8887062098769
"ENSMUSG00000058809.8"	1	83.3165417002931	6.39774378996786
"ENSMUSG00000058835.14"	3	2922.70641169096	11.5135827328666
"ENSMUSG00000059208.15"	3	5206.33707738536	12.3463300818517
"ENSMUSG00000059252.5"	3	35.9775975523993	5.20857959026682
"ENSMUSG00000059920.9"	1	2240.07883707834	11.1299776857912
"ENSMUSG00000060019.6"	5	561.439877594021	9.13555507644615
"ENSMUSG00000060143.7"	2	103.198898242409	6.70319621298983
"ENSMUSG00000060198.7"	1	52.0728385626832	5.72990180720935
"ENSMUSG00000060216.15"	1	3530.53845454992	11.7860810906037
"ENSMUSG00000060438.5"	5	247.109288452006	7.95483193610063
"ENSMUSG00000060441.15"	1	444.986074990202	8.80085485539967
"ENSMUSG00000060550.16"	2	8415.91749061256	13.0390762596121
"ENSMUSG00000060680.2"	1	15.148462127326	4.01332487361937
"ENSMUSG00000060730.8"	1	19.8823565421154	4.38421262191905
"ENSMUSG00000061272.8"	2	10.4145677125366	3.51280431837561
"ENSMUSG00000061273.3"	1	457.294200468654	8.8401302188689
"ENSMUSG00000061458.9"	2	472.44266259598	8.88704590502011
"ENSMUSG00000061607.15"	2	1512.00587608373	10.5632018752441
"ENSMUSG00000061669.6"	1	26.5098087228205	4.78187420344015
"ENSMUSG00000061751.16"	1	2.84033664887363	1.94123278500168
"ENSMUSG00000061848.5"	6	195.98322877228	7.62192899307541
"ENSMUSG00000062081.6"	1	48.2857230308517	5.62309788559621
"ENSMUSG00000062083.1"	4	48.2857230308517	5.62309788559621
"ENSMUSG00000062284.5"	2	69.114858455925	6.13164830159372
"ENSMUSG00000062353.6"	2	229.120489675806	7.8462456350387
"ENSMUSG00000062519.13"	2	713.871277750239	9.48153967828127
"ENSMUSG00000062611.4"	3	373.977658768361	8.5506608319319
"ENSMUSG00000062729.11"	1	513.154154563169	9.00605716530401
"ENSMUSG00000063273.11"	1	2410.49903601075	11.2357145180492
"ENSMUSG00000063328.6"	1	27.4565876057784	4.83069076520627
"ENSMUSG00000063696.7"	10	551.025309881484	9.10859060461044
"ENSMUSG00000063888.7"	4	1529.99467485993	10.5802535494942
"ENSMUSG00000063902.13"	2	478.123335893727	8.90425327199533
"ENSMUSG00000064193.8"	1	16.0952410102839	4.09552285704974
"ENSMUSG00000064231.1"	1	22.722693190989	4.56819590041722
"ENSMUSG00000064367.1"	1	22086.4577816413	14.4309397567361
"ENSMUSG00000065922.1"	9	21.7759143080312	4.50943706510288
"ENSMUSG00000066116.3"	1	7.57423106366301	3.10000729631385
"ENSMUSG00000066258.13"	3	2995.60838567872	11.549114841001
"ENSMUSG00000066362.5"	2	48.2857230308517	5.62309788559621
"ENSMUSG00000066487.3"	1	41.6582708501466	5.41475358221428
"ENSMUSG00000067028.11"	3	NA	NA
"ENSMUSG00000067344.7"	1	289.71433818511	8.18345841748703
"ENSMUSG00000067608.5"	2	42.6050497331044	5.44642331252843
"ENSMUSG00000068014.5"	1	8.52100994662089	3.25111461635888
"ENSMUSG00000068240.5"	2	258.4706350475	8.01942746412468
"ENSMUSG00000068396.9"	2	101.305340476493	6.67673764744693
"ENSMUSG00000068479.5"	3	607.832042858956	9.24990047972196
"ENSMUSG00000068706.3"	1	75.7423106366301	6.26195029863211
"ENSMUSG00000069011.5"	1	44.4986074990202	5.50775048668221
"ENSMUSG00000069125.2"	2	35.9775975523993	5.20857959026682
"ENSMUSG00000069188.5"	1	50.1792807967674	5.677487968755
"ENSMUSG00000069379.3"	1	12.3081254784524	3.7342354690377
"ENSMUSG00000070605.4"	1	81.4229839343774	6.36497478890377
"ENSMUSG00000070729.5"	5	137.282938028892	7.11147935103818
"ENSMUSG00000071041.4"	1	88.9972149980404	6.49180845221097
"ENSMUSG00000071076.6"	1	966.661239499992	9.91835826451549
"ENSMUSG00000071419.7"	6	233.854384090595	7.87562271480209
"ENSMUSG00000071793.12"	1	80.4762050514195	6.34830687979352
"ENSMUSG00000072653.14"	1	243.322172920174	7.93264098792921
"ENSMUSG00000072692.7"	1	710.084162218407	9.47387651365504
"ENSMUSG00000072761.10"	2	93.7311094128297	6.56576637512537
"ENSMUSG00000074030.3"	1	373.030879885403	8.54701357330597
"ENSMUSG00000074305.9"	1	1530.94145374289	10.5811454474545
"ENSMUSG00000074553.4"	1	13.2549043614103	3.83338645490809
"ENSMUSG00000074698.10"	4	2177.59143080312	11.0891799459979
"ENSMUSG00000074748.3"	1	1750.59415458911	10.7744528250189
"ENSMUSG00000074825.4"	1	394.806794193434	8.62865256685203
"ENSMUSG00000074886.11"	1	7326.17499632805	12.8390413569137
"ENSMUSG00000074903.5"	1	47.3389441478938	5.59511405600837
"ENSMUSG00000075415.13"	5	5313.3230911596	12.3756702256716
"ENSMUSG00000076487.1"	1	387.232563129771	8.60077731940695
"ENSMUSG00000076501.2"	2	NA	NA
"ENSMUSG00000076512.2"	2	23.6694720739469	4.62465493721984
"ENSMUSG00000076514.3"	1	142.963611326639	7.1695603876035
"ENSMUSG00000076533.3"	1	35.9775975523993	5.20857959026682
"ENSMUSG00000076540.3"	1	64.3809640411356	6.03079874466173
"ENSMUSG00000076543.2"	1	16.0952410102839	4.09552285704974
"ENSMUSG00000076545.2"	5	176.100872230165	7.4684275072233
"ENSMUSG00000076555.3"	3	144.857169092555	7.1884124883186
"ENSMUSG00000076556.3"	1	127.815149199313	7.00915846016447
"ENSMUSG00000076571.2"	2	17.9887987761996	4.24707673895123
"ENSMUSG00000076576.2"	2	686.41469014446	9.42503687240159
"ENSMUSG00000076583.1"	1	128.761928082271	7.01972335104909
"ENSMUSG00000076655.2"	3	238.588278505385	7.90441351795231
"ENSMUSG00000076666.2"	1	28.4033664887363	4.87790943833533
"ENSMUSG00000076674.2"	1	60.5938485093041	5.9447143684005
"ENSMUSG00000076695.7"	6	725.232624345733	9.50428793115575
"ENSMUSG00000076928.5"	1	13517.1621119896	13.7226114000929
"ENSMUSG00000078492.3"	1	NA	NA
"ENSMUSG00000078495.10"	1	673.15978578305	9.39694676165082
"ENSMUSG00000079084.10"	2	1344.42601380018	10.3938473427096
"ENSMUSG00000079139.4"	2	300.128905897647	8.23423739133974
"ENSMUSG00000079264.1"	1	NA	NA
"ENSMUSG00000079339.7"	1	2095.22166798578	11.0335755694737
"ENSMUSG00000079429.9"	2	117.400581486777	6.88753235609656
"ENSMUSG00000080006.4"	1	35.9775975523993	5.20857959026682
"ENSMUSG00000080775.1"	3	30.296924254652	4.96794897630733
"ENSMUSG00000080776.1"	6	354.095302226246	8.47206246396146
"ENSMUSG00000080811.1"	1	16.0952410102839	4.09552285704974
"ENSMUSG00000080836.1"	1	14.2016832443681	3.92615917341489
"ENSMUSG00000080877.1"	5	103.198898242409	6.70319621298983
"ENSMUSG00000081049.1"	4	770.678010727711	9.59185518593657
"ENSMUSG00000081051.4"	2	933.523978596466	9.86808787178517
"ENSMUSG00000081076.3"	3	62.4874062752198	5.98839853391844
"ENSMUSG00000081087.1"	1	359.775975523993	8.4949594608891
"ENSMUSG00000081094.4"	1	471.495883713022	8.88415795070065
"ENSMUSG00000081111.3"	1	39.7647130842308	5.34924895576698
"ENSMUSG00000081159.1"	2	29.3501453716942	4.92363152163257
"ENSMUSG00000081214.3"	1	16.0952410102839	4.09552285704974
"ENSMUSG00000081281.1"	1	59.6470696263462	5.92236603309921
"ENSMUSG00000081400.1"	8	185.568661059744	7.5435628590792
"ENSMUSG00000081453.1"	6	178.941208879039	7.49138181014559
"ENSMUSG00000081559.3"	1	20.8291354250733	4.4481830862944
"ENSMUSG00000081568.1"	3	5.68067329774726	2.73999350904228
"ENSMUSG00000081603.1"	2	209.238133133691	7.71588055980405
"ENSMUSG00000081629.1"	2	19.8823565421154	4.38421262191905
"ENSMUSG00000081669.1"	4	38.8179342012729	5.31534646926349
"ENSMUSG00000081715.1"	1	20.8291354250733	4.4481830862944
"ENSMUSG00000081792.4"	5	33.1372609035257	5.09327539931532
"ENSMUSG00000082088.1"	1	77.6358684025459	6.29711561809505
"ENSMUSG00000082127.2"	1	17.9887987761996	4.24707673895123
"ENSMUSG00000082284.1"	1	48.2857230308517	5.62309788559621
"ENSMUSG00000082286.10"	9	441.19895945837	8.78855182011653
"ENSMUSG00000082289.1"	1	7.57423106366301	3.10000729631385
"ENSMUSG00000082319.3"	7	271.72553940891	8.09130599766752
"ENSMUSG00000082423.1"	2	28.4033664887363	4.87790943833533
"ENSMUSG00000082454.3"	18	490.43146137218	8.94084641156249
"ENSMUSG00000082491.1"	1	13.2549043614103	3.83338645490809
"ENSMUSG00000082536.1"	12	2055.45695490155	11.0059451587858
"ENSMUSG00000082575.1"	8	150.537842390302	7.24353430170039
"ENSMUSG00000082740.1"	1	17.0420198932418	4.17328895935835
"ENSMUSG00000082820.3"	2	14.2016832443681	3.92615917341489
"ENSMUSG00000082874.4"	2	7.57423106366301	3.10000729631385
"ENSMUSG00000083041.2"	3	58.7002907433883	5.89966605239123
"ENSMUSG00000083261.4"	1	35.0308186694414	5.17115952702745
"ENSMUSG00000083283.3"	3	26.5098087228205	4.78187420344015
"ENSMUSG00000083328.3"	1	24.6162509569048	4.67898744169663
"ENSMUSG00000083337.1"	2	124.97481255044	6.97699149936477
"ENSMUSG00000083367.1"	1	31.2437031376099	5.01094553948107
"ENSMUSG00000083621.1"	2	499.899250201759	8.96837664179575
"ENSMUSG00000083716.4"	4	748.90209641968	9.55055844641052
"ENSMUSG00000083757.2"	3	23.6694720739469	4.62465493721984
"ENSMUSG00000083892.3"	4	63.4341851581777	6.00975439926731
"ENSMUSG00000084067.3"	1	21.7759143080312	4.50943706510288
"ENSMUSG00000084159.1"	1	37.871155318315	5.28062808260651
"ENSMUSG00000084183.1"	1	9.46778882957876	3.38788482068014
"ENSMUSG00000084347.3"	1	34.0840397864835	5.1327429727831
"ENSMUSG00000084403.1"	1	8.52100994662089	3.25111461635888
"ENSMUSG00000084817.3"	2	47.3389441478938	5.59511405600837
"ENSMUSG00000084957.3"	1	426.997276214002	8.74145780508092
"ENSMUSG00000085586.1"	1	143.910390209597	7.17901723095288
"ENSMUSG00000086567.1"	1	24.6162509569048	4.67898744169663
"ENSMUSG00000087153.8"	2	53.9663963285989	5.7804779923223
"ENSMUSG00000087412.4"	1	145.803947975513	7.19774695664867
"ENSMUSG00000087569.1"	2	4.73389441478938	2.51951533871477
"ENSMUSG00000089717.2"	1	NA	NA
"ENSMUSG00000090467.3"	1	22.722693190989	4.56819590041722
"ENSMUSG00000090704.2"	2	28.4033664887363	4.87790943833533
"ENSMUSG00000090841.2"	3	5767.77695497938	12.4940497685211
"ENSMUSG00000091086.2"	1	78.5826472855037	6.3143819854011
"ENSMUSG00000091449.3"	2	78.5826472855037	6.3143819854011
"ENSMUSG00000091549.1"	2	244.268951803132	7.93822080681467
"ENSMUSG00000091697.2"	4	47.3389441478938	5.59511405600837
"ENSMUSG00000091705.8"	1	15.148462127326	4.01332487361937
"ENSMUSG00000091955.2"	3	514.100933446127	9.00871134423484
"ENSMUSG00000092329.1"	1	NA	NA
"ENSMUSG00000092368.1"	5	2.84033664887363	1.94123278500168
"ENSMUSG00000092909.1"	2	19.8823565421154	4.38421262191905
"ENSMUSG00000093894.1"	6	2953.95011482857	11.5289180598375
"ENSMUSG00000093955.2"	1	49.2325019138096	5.65054922752712
"ENSMUSG00000094094.2"	2	31.2437031376099	5.01094553948107
"ENSMUSG00000094117.1"	1	22.722693190989	4.56819590041722
"ENSMUSG00000094322.2"	4	75.7423106366301	6.26195029863211
"ENSMUSG00000094335.2"	6	2309.19369553426	11.1737981024816
"ENSMUSG00000094344.1"	3	93.7311094128297	6.56576637512537
"ENSMUSG00000094420.2"	3	4757.56388686333	12.2163105250209
"ENSMUSG00000094502.5"	1	89.9439938809982	6.50690645751158
"ENSMUSG00000094509.1"	4	155.271736805092	7.28791306690823
"ENSMUSG00000094546.1"	1	356.935638875119	8.48355638669645
"ENSMUSG00000094561.1"	8	997.904942637601	9.96420358519953
"ENSMUSG00000094652.2"	3	68.1680795729671	6.11203449595304
"ENSMUSG00000094689.1"	4	139.176495794808	7.13110065436574
"ENSMUSG00000094797.1"	9	311.490252493141	8.28766737827222
"ENSMUSG00000094872.1"	2	397.647130842308	8.63896847549827
"ENSMUSG00000094930.2"	13	184.621882176786	7.53622298346798
"ENSMUSG00000094940.1"	1	16.0952410102839	4.09552285704974
"ENSMUSG00000094951.1"	2	67.2213006900092	6.09215035615849
"ENSMUSG00000095007.1"	1	79.5294261684616	6.33144414805272
"ENSMUSG00000095285.2"	2	36.9243764353572	5.2450535543046
"ENSMUSG00000095351.2"	2	65.3277429240935	6.05154052792954
